,ACCOUNT_NUMBER,LOCAL_FROM_DATETIME,LOCAL_TO_DATETIME,QUANTITY,Delivery Date,Settlement Point Price,Month,Hour,Holiday,Day,Weekend,Price_KWH
7645,account_b,2023-06-09 11:00:00,2023-06-09T11:59:59Z,187.818,06/09/2023,27.76,Jun,11,False,9,False,0.02776
7646,account_a,2023-06-09 12:00:00,2023-06-09T12:59:59Z,14.1105,06/09/2023,37.67,Jun,12,False,9,False,0.03767
7647,account_b,2023-06-09 12:00:00,2023-06-09T12:59:59Z,176.364,06/09/2023,37.67,Jun,12,False,9,False,0.03767
7648,account_a,2023-06-09 13:00:00,2023-06-09T13:59:59Z,14.628,06/09/2023,48.1,Jun,13,False,9,False,0.048100000000000004
7649,account_b,2023-06-09 13:00:00,2023-06-09T13:59:59Z,166.014,06/09/2023,48.1,Jun,13,False,9,False,0.048100000000000004
7650,account_a,2023-06-09 14:00:00,2023-06-09T14:59:59Z,13.47225,06/09/2023,57.78,Jun,14,False,9,False,0.05778
7651,account_b,2023-06-09 14:00:00,2023-06-09T14:59:59Z,161.115,06/09/2023,57.78,Jun,14,False,9,False,0.05778
7652,account_a,2023-06-09 15:00:00,2023-06-09T15:59:59Z,13.47225,06/09/2023,66.41,Jun,15,False,9,False,0.06641
7653,account_b,2023-06-09 15:00:00,2023-06-09T15:59:59Z,160.977,06/09/2023,66.41,Jun,15,False,9,False,0.06641
7654,account_a,2023-06-09 16:00:00,2023-06-09T16:59:59Z,11.9715,06/09/2023,74.22,Jun,16,False,9,False,0.07422
7655,account_b,2023-06-09 16:00:00,2023-06-09T16:59:59Z,166.566,06/09/2023,74.22,Jun,16,False,9,False,0.07422
7656,account_a,2023-06-09 17:00:00,2023-06-09T17:59:59Z,10.212,06/09/2023,59.52,Jun,17,False,9,False,0.05952
7657,account_b,2023-06-09 17:00:00,2023-06-09T17:59:59Z,151.524,06/09/2023,59.52,Jun,17,False,9,False,0.05952
7658,account_a,2023-06-09 18:00:00,2023-06-09T18:59:59Z,9.95325,06/09/2023,39.55,Jun,18,False,9,False,0.039549999999999995
7659,account_b,2023-06-09 18:00:00,2023-06-09T18:59:59Z,120.612,06/09/2023,39.55,Jun,18,False,9,False,0.039549999999999995
7660,account_a,2023-06-09 19:00:00,2023-06-09T19:59:59Z,8.0385,06/09/2023,41.47,Jun,19,False,9,False,0.04147
7661,account_b,2023-06-09 19:00:00,2023-06-09T19:59:59Z,59.961,06/09/2023,41.47,Jun,19,False,9,False,0.04147
7662,account_a,2023-06-09 20:00:00,2023-06-09T20:59:59Z,7.46925,06/09/2023,33.84,Jun,20,False,9,False,0.03384
7663,account_b,2023-06-09 20:00:00,2023-06-09T20:59:59Z,58.236,06/09/2023,33.84,Jun,20,False,9,False,0.03384
7664,account_a,2023-06-09 21:00:00,2023-06-09T21:59:59Z,7.383,06/09/2023,27.22,Jun,21,False,9,False,0.027219999999999998
7665,account_b,2023-06-09 21:00:00,2023-06-09T21:59:59Z,58.788,06/09/2023,27.22,Jun,21,False,9,False,0.027219999999999998
7666,account_a,2023-06-09 22:00:00,2023-06-09T22:59:59Z,6.29625,06/09/2023,20.67,Jun,22,False,9,False,0.02067
7667,account_b,2023-06-09 22:00:00,2023-06-09T22:59:59Z,60.444,06/09/2023,20.67,Jun,22,False,9,False,0.02067
7668,account_a,2023-06-09 23:00:00,2023-06-09T23:59:59Z,6.1065,06/09/2023,18.11,Jun,23,False,9,False,0.01811
7669,account_b,2023-06-09 23:00:00,2023-06-09T23:59:59Z,66.861,06/09/2023,18.11,Jun,23,False,9,False,0.01811
7670,account_a,2023-06-10 00:00:00,2023-06-10T00:59:59Z,6.08925,06/10/2023,17.96,Jun,0,False,10,True,0.01796
7671,account_b,2023-06-10 00:00:00,2023-06-10T00:59:59Z,69.966,06/10/2023,17.96,Jun,0,False,10,True,0.01796
7672,account_a,2023-06-10 01:00:00,2023-06-10T01:59:59Z,5.8305,06/10/2023,17.12,Jun,1,False,10,True,0.01712
7673,account_b,2023-06-10 01:00:00,2023-06-10T01:59:59Z,66.378,06/10/2023,17.12,Jun,1,False,10,True,0.01712
7674,account_a,2023-06-10 02:00:00,2023-06-10T02:59:59Z,6.2445,06/10/2023,16.03,Jun,2,False,10,True,0.016030000000000003
7675,account_b,2023-06-10 02:00:00,2023-06-10T02:59:59Z,65.895,06/10/2023,16.03,Jun,2,False,10,True,0.016030000000000003
7676,account_a,2023-06-10 03:00:00,2023-06-10T03:59:59Z,5.70975,06/10/2023,14.53,Jun,3,False,10,True,0.01453
7677,account_b,2023-06-10 03:00:00,2023-06-10T03:59:59Z,65.481,06/10/2023,14.53,Jun,3,False,10,True,0.01453
7678,account_a,2023-06-10 04:00:00,2023-06-10T04:59:59Z,5.6235,06/10/2023,14.11,Jun,4,False,10,True,0.01411
7679,account_b,2023-06-10 04:00:00,2023-06-10T04:59:59Z,65.55,06/10/2023,14.11,Jun,4,False,10,True,0.01411
7680,account_a,2023-06-10 05:00:00,2023-06-10T05:59:59Z,6.3135,06/10/2023,14.8,Jun,5,False,10,True,0.0148
7681,account_b,2023-06-10 05:00:00,2023-06-10T05:59:59Z,66.171,06/10/2023,14.8,Jun,5,False,10,True,0.0148
7682,account_a,2023-06-10 06:00:00,2023-06-10T06:59:59Z,5.175,06/10/2023,14.8,Jun,6,False,10,True,0.0148
7683,account_b,2023-06-10 06:00:00,2023-06-10T06:59:59Z,127.236,06/10/2023,14.8,Jun,6,False,10,True,0.0148
7684,account_a,2023-06-10 07:00:00,2023-06-10T07:59:59Z,5.7615,06/10/2023,13.92,Jun,7,False,10,True,0.01392
7685,account_b,2023-06-10 07:00:00,2023-06-10T07:59:59Z,167.739,06/10/2023,13.92,Jun,7,False,10,True,0.01392
7686,account_a,2023-06-10 08:00:00,2023-06-10T08:59:59Z,6.624,06/10/2023,12.96,Jun,8,False,10,True,0.012960000000000001
7687,account_b,2023-06-10 08:00:00,2023-06-10T08:59:59Z,149.868,06/10/2023,12.96,Jun,8,False,10,True,0.012960000000000001
7688,account_a,2023-06-10 09:00:00,2023-06-10T09:59:59Z,7.107,06/10/2023,14.06,Jun,9,False,10,True,0.014060000000000001
7689,account_b,2023-06-10 09:00:00,2023-06-10T09:59:59Z,160.632,06/10/2023,14.06,Jun,9,False,10,True,0.014060000000000001
7690,account_a,2023-06-10 10:00:00,2023-06-10T10:59:59Z,8.556,06/10/2023,16.98,Jun,10,False,10,True,0.016980000000000002
7691,account_b,2023-06-10 10:00:00,2023-06-10T10:59:59Z,166.497,06/10/2023,16.98,Jun,10,False,10,True,0.016980000000000002
7692,account_a,2023-06-10 11:00:00,2023-06-10T11:59:59Z,9.0735,06/10/2023,20.82,Jun,11,False,10,True,0.02082
7693,account_b,2023-06-10 11:00:00,2023-06-10T11:59:59Z,167.739,06/10/2023,20.82,Jun,11,False,10,True,0.02082
7694,account_a,2023-06-10 12:00:00,2023-06-10T12:59:59Z,10.0395,06/10/2023,24.43,Jun,12,False,10,True,0.02443
7695,account_b,2023-06-10 12:00:00,2023-06-10T12:59:59Z,155.388,06/10/2023,24.43,Jun,12,False,10,True,0.02443
7696,account_a,2023-06-10 13:00:00,2023-06-10T13:59:59Z,10.12575,06/10/2023,26.69,Jun,13,False,10,True,0.026690000000000002
7697,account_b,2023-06-10 13:00:00,2023-06-10T13:59:59Z,120.612,06/10/2023,26.69,Jun,13,False,10,True,0.026690000000000002
7698,account_a,2023-06-10 14:00:00,2023-06-10T14:59:59Z,10.281,06/10/2023,30.13,Jun,14,False,10,True,0.03013
7699,account_b,2023-06-10 14:00:00,2023-06-10T14:59:59Z,114.885,06/10/2023,30.13,Jun,14,False,10,True,0.03013
7700,account_a,2023-06-10 15:00:00,2023-06-10T15:59:59Z,10.3845,06/10/2023,34.33,Jun,15,False,10,True,0.03433
7701,account_b,2023-06-10 15:00:00,2023-06-10T15:59:59Z,112.263,06/10/2023,34.33,Jun,15,False,10,True,0.03433
7702,account_a,2023-06-10 16:00:00,2023-06-10T16:59:59Z,10.57425,06/10/2023,34.32,Jun,16,False,10,True,0.03432
7703,account_b,2023-06-10 16:00:00,2023-06-10T16:59:59Z,93.219,06/10/2023,34.32,Jun,16,False,10,True,0.03432
7704,account_a,2023-06-10 17:00:00,2023-06-10T17:59:59Z,10.3845,06/10/2023,28.24,Jun,17,False,10,True,0.028239999999999998
7705,account_b,2023-06-10 17:00:00,2023-06-10T17:59:59Z,76.935,06/10/2023,28.24,Jun,17,False,10,True,0.028239999999999998
7706,account_a,2023-06-10 18:00:00,2023-06-10T18:59:59Z,8.57325,06/10/2023,29.3,Jun,18,False,10,True,0.0293
7707,account_b,2023-06-10 18:00:00,2023-06-10T18:59:59Z,66.585,06/10/2023,29.3,Jun,18,False,10,True,0.0293
7708,account_a,2023-06-10 19:00:00,2023-06-10T19:59:59Z,6.77925,06/10/2023,36.52,Jun,19,False,10,True,0.036520000000000004
7709,account_b,2023-06-10 19:00:00,2023-06-10T19:59:59Z,60.306,06/10/2023,36.52,Jun,19,False,10,True,0.036520000000000004
7710,account_a,2023-06-10 20:00:00,2023-06-10T20:59:59Z,5.46825,06/10/2023,40.37,Jun,20,False,10,True,0.040369999999999996
7711,account_b,2023-06-10 20:00:00,2023-06-10T20:59:59Z,58.512,06/10/2023,40.37,Jun,20,False,10,True,0.040369999999999996
7712,account_a,2023-06-10 21:00:00,2023-06-10T21:59:59Z,5.01975,06/10/2023,28.38,Jun,21,False,10,True,0.02838
7713,account_b,2023-06-10 21:00:00,2023-06-10T21:59:59Z,61.548,06/10/2023,28.38,Jun,21,False,10,True,0.02838
7714,account_a,2023-06-10 22:00:00,2023-06-10T22:59:59Z,5.1405,06/10/2023,22.39,Jun,22,False,10,True,0.02239
7715,account_b,2023-06-10 22:00:00,2023-06-10T22:59:59Z,60.927,06/10/2023,22.39,Jun,22,False,10,True,0.02239
7716,account_a,2023-06-10 23:00:00,2023-06-10T23:59:59Z,5.05425,06/10/2023,19.17,Jun,23,False,10,True,0.019170000000000003
7717,account_b,2023-06-10 23:00:00,2023-06-10T23:59:59Z,58.65,06/10/2023,19.17,Jun,23,False,10,True,0.019170000000000003
7718,account_a,2023-06-11 00:00:00,2023-06-11T00:59:59Z,4.88175,06/11/2023,18.1,Jun,0,False,11,True,0.0181
7719,account_b,2023-06-11 00:00:00,2023-06-11T00:59:59Z,57.822,06/11/2023,18.1,Jun,0,False,11,True,0.0181
7720,account_a,2023-06-11 01:00:00,2023-06-11T01:59:59Z,4.53675,06/11/2023,17.04,Jun,1,False,11,True,0.01704
7721,account_b,2023-06-11 01:00:00,2023-06-11T01:59:59Z,59.271,06/11/2023,17.04,Jun,1,False,11,True,0.01704
7722,account_a,2023-06-11 02:00:00,2023-06-11T02:59:59Z,4.70925,06/11/2023,16.04,Jun,2,False,11,True,0.01604
7723,account_b,2023-06-11 02:00:00,2023-06-11T02:59:59Z,61.203,06/11/2023,16.04,Jun,2,False,11,True,0.01604
7724,account_a,2023-06-11 03:00:00,2023-06-11T03:59:59Z,4.416,06/11/2023,15.04,Jun,3,False,11,True,0.01504
7725,account_b,2023-06-11 03:00:00,2023-06-11T03:59:59Z,65.481,06/11/2023,15.04,Jun,3,False,11,True,0.01504
7726,account_a,2023-06-11 04:00:00,2023-06-11T04:59:59Z,4.57125,06/11/2023,13.87,Jun,4,False,11,True,0.013869999999999999
7727,account_b,2023-06-11 04:00:00,2023-06-11T04:59:59Z,66.033,06/11/2023,13.87,Jun,4,False,11,True,0.013869999999999999
7728,account_a,2023-06-11 05:00:00,2023-06-11T05:59:59Z,4.278,06/11/2023,13.04,Jun,5,False,11,True,0.01304
7729,account_b,2023-06-11 05:00:00,2023-06-11T05:59:59Z,64.722,06/11/2023,13.04,Jun,5,False,11,True,0.01304
7730,account_a,2023-06-11 06:00:00,2023-06-11T06:59:59Z,4.6575,06/11/2023,12.2,Jun,6,False,11,True,0.012199999999999999
7731,account_b,2023-06-11 06:00:00,2023-06-11T06:59:59Z,64.722,06/11/2023,12.2,Jun,6,False,11,True,0.012199999999999999
7732,account_a,2023-06-11 07:00:00,2023-06-11T07:59:59Z,5.29575,06/11/2023,11.02,Jun,7,False,11,True,0.01102
7733,account_b,2023-06-11 07:00:00,2023-06-11T07:59:59Z,62.514,06/11/2023,11.02,Jun,7,False,11,True,0.01102
7734,account_a,2023-06-11 08:00:00,2023-06-11T08:59:59Z,6.348,06/11/2023,10.28,Jun,8,False,11,True,0.01028
7735,account_b,2023-06-11 08:00:00,2023-06-11T08:59:59Z,97.014,06/11/2023,10.28,Jun,8,False,11,True,0.01028
7736,account_a,2023-06-11 09:00:00,2023-06-11T09:59:59Z,8.09025,06/11/2023,11.37,Jun,9,False,11,True,0.01137
7737,account_b,2023-06-11 09:00:00,2023-06-11T09:59:59Z,102.327,06/11/2023,11.37,Jun,9,False,11,True,0.01137
7738,account_a,2023-06-11 10:00:00,2023-06-11T10:59:59Z,8.5905,06/11/2023,14.22,Jun,10,False,11,True,0.01422
7739,account_b,2023-06-11 10:00:00,2023-06-11T10:59:59Z,99.567,06/11/2023,14.22,Jun,10,False,11,True,0.01422
7740,account_a,2023-06-11 11:00:00,2023-06-11T11:59:59Z,8.97,06/11/2023,19.52,Jun,11,False,11,True,0.01952
7741,account_b,2023-06-11 11:00:00,2023-06-11T11:59:59Z,101.844,06/11/2023,19.52,Jun,11,False,11,True,0.01952
7742,account_a,2023-06-11 12:00:00,2023-06-11T12:59:59Z,9.50475,06/11/2023,25.1,Jun,12,False,11,True,0.0251
7743,account_b,2023-06-11 12:00:00,2023-06-11T12:59:59Z,100.947,06/11/2023,25.1,Jun,12,False,11,True,0.0251
7744,account_a,2023-06-11 13:00:00,2023-06-11T13:59:59Z,9.43575,06/11/2023,37.7,Jun,13,False,11,True,0.037700000000000004
7745,account_b,2023-06-11 13:00:00,2023-06-11T13:59:59Z,100.326,06/11/2023,37.7,Jun,13,False,11,True,0.037700000000000004
7746,account_a,2023-06-11 14:00:00,2023-06-11T14:59:59Z,9.98775,06/11/2023,57.89,Jun,14,False,11,True,0.057890000000000004
7747,account_b,2023-06-11 14:00:00,2023-06-11T14:59:59Z,96.186,06/11/2023,57.89,Jun,14,False,11,True,0.057890000000000004
7748,account_a,2023-06-11 15:00:00,2023-06-11T15:59:59Z,9.81525,06/11/2023,82.87,Jun,15,False,11,True,0.08287
7749,account_b,2023-06-11 15:00:00,2023-06-11T15:59:59Z,98.118,06/11/2023,82.87,Jun,15,False,11,True,0.08287
7750,account_a,2023-06-11 16:00:00,2023-06-11T16:59:59Z,10.12575,06/11/2023,89.91,Jun,16,False,11,True,0.08990999999999999
7751,account_b,2023-06-11 16:00:00,2023-06-11T16:59:59Z,94.599,06/11/2023,89.91,Jun,16,False,11,True,0.08990999999999999
7752,account_a,2023-06-11 17:00:00,2023-06-11T17:59:59Z,10.074,06/11/2023,72.65,Jun,17,False,11,True,0.07265
7753,account_b,2023-06-11 17:00:00,2023-06-11T17:59:59Z,82.248,06/11/2023,72.65,Jun,17,False,11,True,0.07265
7754,account_a,2023-06-11 18:00:00,2023-06-11T18:59:59Z,7.6935,06/11/2023,45.11,Jun,18,False,11,True,0.04511
7755,account_b,2023-06-11 18:00:00,2023-06-11T18:59:59Z,73.002,06/11/2023,45.11,Jun,18,False,11,True,0.04511
7756,account_a,2023-06-11 19:00:00,2023-06-11T19:59:59Z,7.88325,06/11/2023,47.15,Jun,19,False,11,True,0.04715
7757,account_b,2023-06-11 19:00:00,2023-06-11T19:59:59Z,70.38,06/11/2023,47.15,Jun,19,False,11,True,0.04715
7758,account_a,2023-06-11 20:00:00,2023-06-11T20:59:59Z,7.02075,06/11/2023,35.87,Jun,20,False,11,True,0.03587
7759,account_b,2023-06-11 20:00:00,2023-06-11T20:59:59Z,63.342,06/11/2023,35.87,Jun,20,False,11,True,0.03587
7760,account_a,2023-06-11 21:00:00,2023-06-11T21:59:59Z,6.39975,06/11/2023,26.22,Jun,21,False,11,True,0.02622
7761,account_b,2023-06-11 21:00:00,2023-06-11T21:59:59Z,65.067,06/11/2023,26.22,Jun,21,False,11,True,0.02622
7762,account_a,2023-06-11 22:00:00,2023-06-11T22:59:59Z,6.46875,06/11/2023,21.55,Jun,22,False,11,True,0.02155
7763,account_b,2023-06-11 22:00:00,2023-06-11T22:59:59Z,63.066,06/11/2023,21.55,Jun,22,False,11,True,0.02155
7764,account_a,2023-06-11 23:00:00,2023-06-11T23:59:59Z,5.29575,06/11/2023,18.56,Jun,23,False,11,True,0.01856
7765,account_b,2023-06-11 23:00:00,2023-06-11T23:59:59Z,61.686,06/11/2023,18.56,Jun,23,False,11,True,0.01856
7766,account_a,2023-06-12 00:00:00,2023-06-12T00:59:59Z,4.7955,06/12/2023,17.86,Jun,0,False,12,False,0.01786
7767,account_b,2023-06-12 00:00:00,2023-06-12T00:59:59Z,60.306,06/12/2023,17.86,Jun,0,False,12,False,0.01786
7768,account_a,2023-06-12 01:00:00,2023-06-12T01:59:59Z,4.554,06/12/2023,16.7,Jun,1,False,12,False,0.0167
7769,account_b,2023-06-12 01:00:00,2023-06-12T01:59:59Z,60.582,06/12/2023,16.7,Jun,1,False,12,False,0.0167
7770,account_a,2023-06-12 02:00:00,2023-06-12T02:59:59Z,4.43325,06/12/2023,14.93,Jun,2,False,12,False,0.01493
7771,account_b,2023-06-12 02:00:00,2023-06-12T02:59:59Z,60.72,06/12/2023,14.93,Jun,2,False,12,False,0.01493
7772,account_a,2023-06-12 03:00:00,2023-06-12T03:59:59Z,4.7265,06/12/2023,13.59,Jun,3,False,12,False,0.01359
7773,account_b,2023-06-12 03:00:00,2023-06-12T03:59:59Z,60.72,06/12/2023,13.59,Jun,3,False,12,False,0.01359
7774,account_a,2023-06-12 04:00:00,2023-06-12T04:59:59Z,4.9335,06/12/2023,14.39,Jun,4,False,12,False,0.01439
7775,account_b,2023-06-12 04:00:00,2023-06-12T04:59:59Z,82.938,06/12/2023,14.39,Jun,4,False,12,False,0.01439
7776,account_a,2023-06-12 05:00:00,2023-06-12T05:59:59Z,5.19225,06/12/2023,16.56,Jun,5,False,12,False,0.01656
7777,account_b,2023-06-12 05:00:00,2023-06-12T05:59:59Z,202.308,06/12/2023,16.56,Jun,5,False,12,False,0.01656
7778,account_a,2023-06-12 06:00:00,2023-06-12T06:59:59Z,4.3815,06/12/2023,16.48,Jun,6,False,12,False,0.01648
7779,account_b,2023-06-12 06:00:00,2023-06-12T06:59:59Z,141.381,06/12/2023,16.48,Jun,6,False,12,False,0.01648
7780,account_a,2023-06-12 07:00:00,2023-06-12T07:59:59Z,4.60575,06/12/2023,15.57,Jun,7,False,12,False,0.01557
7781,account_b,2023-06-12 07:00:00,2023-06-12T07:59:59Z,134.343,06/12/2023,15.57,Jun,7,False,12,False,0.01557
7782,account_a,2023-06-12 08:00:00,2023-06-12T08:59:59Z,8.6595,06/12/2023,13.68,Jun,8,False,12,False,0.01368
7783,account_b,2023-06-12 08:00:00,2023-06-12T08:59:59Z,156.078,06/12/2023,13.68,Jun,8,False,12,False,0.01368
7784,account_a,2023-06-12 09:00:00,2023-06-12T09:59:59Z,11.05725,06/12/2023,14.35,Jun,9,False,12,False,0.01435
7785,account_b,2023-06-12 09:00:00,2023-06-12T09:59:59Z,177.261,06/12/2023,14.35,Jun,9,False,12,False,0.01435
7786,account_a,2023-06-12 10:00:00,2023-06-12T10:59:59Z,10.57425,06/12/2023,17.98,Jun,10,False,12,False,0.01798
7787,account_b,2023-06-12 10:00:00,2023-06-12T10:59:59Z,171.534,06/12/2023,17.98,Jun,10,False,12,False,0.01798
7788,account_a,2023-06-12 11:00:00,2023-06-12T11:59:59Z,10.81575,06/12/2023,22.59,Jun,11,False,12,False,0.02259
7789,account_b,2023-06-12 11:00:00,2023-06-12T11:59:59Z,163.323,06/12/2023,22.59,Jun,11,False,12,False,0.02259
7790,account_a,2023-06-12 12:00:00,2023-06-12T12:59:59Z,11.178,06/12/2023,26.62,Jun,12,False,12,False,0.02662
7791,account_b,2023-06-12 12:00:00,2023-06-12T12:59:59Z,171.465,06/12/2023,26.62,Jun,12,False,12,False,0.02662
7792,account_a,2023-06-12 13:00:00,2023-06-12T13:59:59Z,10.8675,06/12/2023,36.68,Jun,13,False,12,False,0.03668
7793,account_b,2023-06-12 13:00:00,2023-06-12T13:59:59Z,174.294,06/12/2023,36.68,Jun,13,False,12,False,0.03668
7794,account_a,2023-06-12 14:00:00,2023-06-12T14:59:59Z,11.43675,06/12/2023,46.61,Jun,14,False,12,False,0.04661
7795,account_b,2023-06-12 14:00:00,2023-06-12T14:59:59Z,178.089,06/12/2023,46.61,Jun,14,False,12,False,0.04661
7796,account_a,2023-06-12 15:00:00,2023-06-12T15:59:59Z,12.71325,06/12/2023,62.22,Jun,15,False,12,False,0.06222
7797,account_b,2023-06-12 15:00:00,2023-06-12T15:59:59Z,176.778,06/12/2023,62.22,Jun,15,False,12,False,0.06222
7798,account_a,2023-06-12 16:00:00,2023-06-12T16:59:59Z,10.8675,06/12/2023,50.16,Jun,16,False,12,False,0.050159999999999996
7799,account_b,2023-06-12 16:00:00,2023-06-12T16:59:59Z,174.984,06/12/2023,50.16,Jun,16,False,12,False,0.050159999999999996
7800,account_a,2023-06-12 17:00:00,2023-06-12T17:59:59Z,9.33225,06/12/2023,42.03,Jun,17,False,12,False,0.04203
7801,account_b,2023-06-12 17:00:00,2023-06-12T17:59:59Z,157.734,06/12/2023,42.03,Jun,17,False,12,False,0.04203
7802,account_a,2023-06-12 18:00:00,2023-06-12T18:59:59Z,7.19325,06/12/2023,32.24,Jun,18,False,12,False,0.032240000000000005
7803,account_b,2023-06-12 18:00:00,2023-06-12T18:59:59Z,117.99,06/12/2023,32.24,Jun,18,False,12,False,0.032240000000000005
7804,account_a,2023-06-12 19:00:00,2023-06-12T19:59:59Z,7.245,06/12/2023,40.98,Jun,19,False,12,False,0.040979999999999996
7805,account_b,2023-06-12 19:00:00,2023-06-12T19:59:59Z,66.102,06/12/2023,40.98,Jun,19,False,12,False,0.040979999999999996
7806,account_a,2023-06-12 20:00:00,2023-06-12T20:59:59Z,6.15825,06/12/2023,49.4,Jun,20,False,12,False,0.0494
7807,account_b,2023-06-12 20:00:00,2023-06-12T20:59:59Z,62.238,06/12/2023,49.4,Jun,20,False,12,False,0.0494
7808,account_a,2023-06-12 21:00:00,2023-06-12T21:59:59Z,5.52,06/12/2023,36.37,Jun,21,False,12,False,0.03637
7809,account_b,2023-06-12 21:00:00,2023-06-12T21:59:59Z,60.651,06/12/2023,36.37,Jun,21,False,12,False,0.03637
7810,account_a,2023-06-12 22:00:00,2023-06-12T22:59:59Z,6.26175,06/12/2023,24.95,Jun,22,False,12,False,0.02495
7811,account_b,2023-06-12 22:00:00,2023-06-12T22:59:59Z,59.34,06/12/2023,24.95,Jun,22,False,12,False,0.02495
7812,account_a,2023-06-12 23:00:00,2023-06-12T23:59:59Z,4.95075,06/12/2023,22.09,Jun,23,False,12,False,0.02209
7813,account_b,2023-06-12 23:00:00,2023-06-12T23:59:59Z,61.893,06/12/2023,22.09,Jun,23,False,12,False,0.02209
7814,account_a,2023-06-13 00:00:00,2023-06-13T00:59:59Z,6.05475,06/13/2023,19.8,Jun,0,False,13,False,0.0198
7815,account_b,2023-06-13 00:00:00,2023-06-13T00:59:59Z,68.655,06/13/2023,19.8,Jun,0,False,13,False,0.0198
7816,account_a,2023-06-13 01:00:00,2023-06-13T01:59:59Z,4.761,06/13/2023,18.65,Jun,1,False,13,False,0.01865
7817,account_b,2023-06-13 01:00:00,2023-06-13T01:59:59Z,67.62,06/13/2023,18.65,Jun,1,False,13,False,0.01865
7818,account_a,2023-06-13 02:00:00,2023-06-13T02:59:59Z,5.29575,06/13/2023,17.73,Jun,2,False,13,False,0.01773
7819,account_b,2023-06-13 02:00:00,2023-06-13T02:59:59Z,66.033,06/13/2023,17.73,Jun,2,False,13,False,0.01773
7820,account_a,2023-06-13 03:00:00,2023-06-13T03:59:59Z,5.08875,06/13/2023,17.13,Jun,3,False,13,False,0.01713
7821,account_b,2023-06-13 03:00:00,2023-06-13T03:59:59Z,66.585,06/13/2023,17.13,Jun,3,False,13,False,0.01713
7822,account_a,2023-06-13 04:00:00,2023-06-13T04:59:59Z,4.5195,06/13/2023,17.01,Jun,4,False,13,False,0.01701
7823,account_b,2023-06-13 04:00:00,2023-06-13T04:59:59Z,86.181,06/13/2023,17.01,Jun,4,False,13,False,0.01701
7824,account_a,2023-06-13 05:00:00,2023-06-13T05:59:59Z,5.106,06/13/2023,17.85,Jun,5,False,13,False,0.01785
7825,account_b,2023-06-13 05:00:00,2023-06-13T05:59:59Z,160.701,06/13/2023,17.85,Jun,5,False,13,False,0.01785
7826,account_a,2023-06-13 06:00:00,2023-06-13T06:59:59Z,4.84725,06/13/2023,18.3,Jun,6,False,13,False,0.0183
7827,account_b,2023-06-13 06:00:00,2023-06-13T06:59:59Z,125.373,06/13/2023,18.3,Jun,6,False,13,False,0.0183
7828,account_a,2023-06-13 07:00:00,2023-06-13T07:59:59Z,5.0025,06/13/2023,17.24,Jun,7,False,13,False,0.01724
7829,account_b,2023-06-13 07:00:00,2023-06-13T07:59:59Z,123.993,06/13/2023,17.24,Jun,7,False,13,False,0.01724
7830,account_a,2023-06-13 08:00:00,2023-06-13T08:59:59Z,10.074,06/13/2023,16.97,Jun,8,False,13,False,0.01697
7831,account_b,2023-06-13 08:00:00,2023-06-13T08:59:59Z,124.338,06/13/2023,16.97,Jun,8,False,13,False,0.01697
7832,account_a,2023-06-13 09:00:00,2023-06-13T09:59:59Z,11.0055,06/13/2023,17.45,Jun,9,False,13,False,0.01745
7833,account_b,2023-06-13 09:00:00,2023-06-13T09:59:59Z,139.794,06/13/2023,17.45,Jun,9,False,13,False,0.01745
7834,account_a,2023-06-13 10:00:00,2023-06-13T10:59:59Z,12.627,06/13/2023,19.89,Jun,10,False,13,False,0.01989
7835,account_b,2023-06-13 10:00:00,2023-06-13T10:59:59Z,150.282,06/13/2023,19.89,Jun,10,False,13,False,0.01989
7836,account_a,2023-06-13 11:00:00,2023-06-13T11:59:59Z,12.489,06/13/2023,27.48,Jun,11,False,13,False,0.02748
7837,account_b,2023-06-13 11:00:00,2023-06-13T11:59:59Z,153.732,06/13/2023,27.48,Jun,11,False,13,False,0.02748
7838,account_a,2023-06-13 12:00:00,2023-06-13T12:59:59Z,12.50625,06/13/2023,30.78,Jun,12,False,13,False,0.030780000000000002
7839,account_b,2023-06-13 12:00:00,2023-06-13T12:59:59Z,152.145,06/13/2023,30.78,Jun,12,False,13,False,0.030780000000000002
7840,account_a,2023-06-13 13:00:00,2023-06-13T13:59:59Z,11.33325,06/13/2023,40.6,Jun,13,False,13,False,0.040600000000000004
7841,account_b,2023-06-13 13:00:00,2023-06-13T13:59:59Z,160.632,06/13/2023,40.6,Jun,13,False,13,False,0.040600000000000004
7842,account_a,2023-06-13 14:00:00,2023-06-13T14:59:59Z,12.282,06/13/2023,47.19,Jun,14,False,13,False,0.047189999999999996
7843,account_b,2023-06-13 14:00:00,2023-06-13T14:59:59Z,157.182,06/13/2023,47.19,Jun,14,False,13,False,0.047189999999999996
7844,account_a,2023-06-13 15:00:00,2023-06-13T15:59:59Z,12.16125,06/13/2023,61.63,Jun,15,False,13,False,0.061630000000000004
7845,account_b,2023-06-13 15:00:00,2023-06-13T15:59:59Z,146.763,06/13/2023,61.63,Jun,15,False,13,False,0.061630000000000004
7846,account_a,2023-06-13 16:00:00,2023-06-13T16:59:59Z,10.626,06/13/2023,60.46,Jun,16,False,13,False,0.06046
7847,account_b,2023-06-13 16:00:00,2023-06-13T16:59:59Z,137.862,06/13/2023,60.46,Jun,16,False,13,False,0.06046
