,index,ACCOUNT_NUMBER,LOCAL_FROM_DATETIME,LOCAL_TO_DATETIME,QUANTITY,Delivery Date,Settlement Point Price,Month,Hour,Holiday,Day,Weekend,Price_KWH,DATE,purchase_amt,discharge_amt,charge_amt,charge_stor,is_charging
2000,4001,account_b,2023-03-25 10:00:00,2023-03-25T10:59:59Z,138.897,03/25/2023,16.53,Mar,10,False,25,True,0.01653,2023-03-25,142.397,0.0,3.5,10.0,1.0
2001,4003,account_b,2023-03-25 11:00:00,2023-03-25T11:59:59Z,145.245,03/25/2023,21.46,Mar,11,False,25,True,0.02146,2023-03-25,145.245,0.0,0.0,13.5,0.0
2002,4005,account_b,2023-03-25 12:00:00,2023-03-25T12:59:59Z,127.926,03/25/2023,24.77,Mar,12,False,25,True,0.02477,2023-03-25,127.926,0.0,0.0,13.5,0.0
2003,4007,account_b,2023-03-25 13:00:00,2023-03-25T13:59:59Z,89.355,03/25/2023,26.62,Mar,13,False,25,True,0.02662,2023-03-25,89.355,0.0,0.0,13.5,0.0
2004,4009,account_b,2023-03-25 14:00:00,2023-03-25T14:59:59Z,80.661,03/25/2023,34.16,Mar,14,False,25,True,0.034159999999999996,2023-03-25,80.661,0.0,0.0,13.5,0.0
2005,4011,account_b,2023-03-25 15:00:00,2023-03-25T15:59:59Z,76.383,03/25/2023,39.0,Mar,15,False,25,True,0.039,2023-03-25,76.383,0.0,0.0,13.5,0.0
2006,4013,account_b,2023-03-25 16:00:00,2023-03-25T16:59:59Z,75.762,03/25/2023,44.82,Mar,16,False,25,True,0.04482,2023-03-25,70.762,5.0,0.0,13.5,0.0
2007,4015,account_b,2023-03-25 17:00:00,2023-03-25T17:59:59Z,72.312,03/25/2023,30.79,Mar,17,False,25,True,0.030789999999999998,2023-03-25,77.312,0.0,5.0,8.5,1.0
2008,4017,account_b,2023-03-25 18:00:00,2023-03-25T18:59:59Z,75.072,03/25/2023,51.96,Mar,18,False,25,True,0.05196,2023-03-25,75.072,0.0,0.0,13.5,0.0
2009,4019,account_b,2023-03-25 19:00:00,2023-03-25T19:59:59Z,71.691,03/25/2023,124.25,Mar,19,False,25,True,0.12425,2023-03-25,58.191,13.5,0.0,13.5,0.0
2010,4021,account_b,2023-03-25 20:00:00,2023-03-25T20:59:59Z,75.279,03/25/2023,103.99,Mar,20,False,25,True,0.10399,2023-03-25,75.279,0.0,0.0,0.0,0.0
2011,4023,account_b,2023-03-25 21:00:00,2023-03-25T21:59:59Z,76.314,03/25/2023,54.12,Mar,21,False,25,True,0.054119999999999994,2023-03-25,76.314,0.0,0.0,0.0,0.0
2012,4025,account_b,2023-03-25 22:00:00,2023-03-25T22:59:59Z,79.074,03/25/2023,37.11,Mar,22,False,25,True,0.03711,2023-03-25,79.074,0.0,0.0,0.0,0.0
2013,4027,account_b,2023-03-25 23:00:00,2023-03-25T23:59:59Z,80.73,03/25/2023,27.25,Mar,23,False,25,True,0.02725,2023-03-25,80.73,0.0,0.0,0.0,0.0
2014,4029,account_b,2023-03-26 00:00:00,2023-03-26T00:59:59Z,81.282,03/26/2023,20.43,Mar,0,False,26,True,0.02043,2023-03-26,81.282,0.0,0.0,0.0,0.0
2015,4031,account_b,2023-03-26 01:00:00,2023-03-26T01:59:59Z,86.733,03/26/2023,18.09,Mar,1,False,26,True,0.01809,2023-03-26,86.733,0.0,0.0,0.0,0.0
2016,4033,account_b,2023-03-26 02:00:00,2023-03-26T02:59:59Z,85.146,03/26/2023,17.85,Mar,2,False,26,True,0.01785,2023-03-26,85.146,0.0,0.0,0.0,0.0
2017,4035,account_b,2023-03-26 03:00:00,2023-03-26T03:59:59Z,85.353,03/26/2023,17.49,Mar,3,False,26,True,0.01749,2023-03-26,90.353,0.0,5.0,0.0,1.0
2018,4037,account_b,2023-03-26 04:00:00,2023-03-26T04:59:59Z,87.63,03/26/2023,17.72,Mar,4,False,26,True,0.01772,2023-03-26,92.63,0.0,5.0,5.0,1.0
2019,4039,account_b,2023-03-26 05:00:00,2023-03-26T05:59:59Z,90.597,03/26/2023,18.18,Mar,5,False,26,True,0.018179999999999998,2023-03-26,90.597,0.0,0.0,10.0,0.0
2020,4041,account_b,2023-03-26 06:00:00,2023-03-26T06:59:59Z,89.7,03/26/2023,26.74,Mar,6,False,26,True,0.02674,2023-03-26,89.7,0.0,0.0,10.0,0.0
2021,4043,account_b,2023-03-26 07:00:00,2023-03-26T07:59:59Z,88.734,03/26/2023,28.38,Mar,7,False,26,True,0.02838,2023-03-26,78.734,10.0,0.0,10.0,0.0
2022,4045,account_b,2023-03-26 08:00:00,2023-03-26T08:59:59Z,84.111,03/26/2023,25.5,Mar,8,False,26,True,0.0255,2023-03-26,84.111,0.0,0.0,0.0,0.0
2023,4047,account_b,2023-03-26 09:00:00,2023-03-26T09:59:59Z,81.006,03/26/2023,19.39,Mar,9,False,26,True,0.01939,2023-03-26,86.006,0.0,5.0,0.0,1.0
2024,4049,account_b,2023-03-26 10:00:00,2023-03-26T10:59:59Z,81.765,03/26/2023,19.36,Mar,10,False,26,True,0.01936,2023-03-26,86.765,0.0,5.0,5.0,1.0
2025,4051,account_b,2023-03-26 11:00:00,2023-03-26T11:59:59Z,79.143,03/26/2023,22.58,Mar,11,False,26,True,0.02258,2023-03-26,82.643,0.0,3.5,10.0,1.0
2026,4053,account_b,2023-03-26 12:00:00,2023-03-26T12:59:59Z,79.764,03/26/2023,23.9,Mar,12,False,26,True,0.023899999999999998,2023-03-26,79.764,0.0,0.0,13.5,0.0
2027,4055,account_b,2023-03-26 13:00:00,2023-03-26T13:59:59Z,79.419,03/26/2023,25.0,Mar,13,False,26,True,0.025,2023-03-26,79.419,0.0,0.0,13.5,0.0
2028,4057,account_b,2023-03-26 14:00:00,2023-03-26T14:59:59Z,80.523,03/26/2023,25.88,Mar,14,False,26,True,0.02588,2023-03-26,80.523,0.0,0.0,13.5,0.0
2029,4059,account_b,2023-03-26 15:00:00,2023-03-26T15:59:59Z,76.659,03/26/2023,26.99,Mar,15,False,26,True,0.02699,2023-03-26,76.659,0.0,0.0,13.5,0.0
2030,4061,account_b,2023-03-26 16:00:00,2023-03-26T16:59:59Z,74.52,03/26/2023,28.97,Mar,16,False,26,True,0.02897,2023-03-26,69.52,5.0,0.0,13.5,0.0
2031,4063,account_b,2023-03-26 17:00:00,2023-03-26T17:59:59Z,72.933,03/26/2023,27.98,Mar,17,False,26,True,0.02798,2023-03-26,77.933,0.0,5.0,8.5,1.0
2032,4065,account_b,2023-03-26 18:00:00,2023-03-26T18:59:59Z,70.518,03/26/2023,56.88,Mar,18,False,26,True,0.05688,2023-03-26,70.518,0.0,0.0,13.5,0.0
2033,4067,account_b,2023-03-26 19:00:00,2023-03-26T19:59:59Z,70.38,03/26/2023,150.85,Mar,19,False,26,True,0.15084999999999998,2023-03-26,56.879999999999995,13.5,0.0,13.5,0.0
2034,4069,account_b,2023-03-26 20:00:00,2023-03-26T20:59:59Z,74.037,03/26/2023,132.19,Mar,20,False,26,True,0.13219,2023-03-26,74.037,0.0,0.0,0.0,0.0
2035,4071,account_b,2023-03-26 21:00:00,2023-03-26T21:59:59Z,75.141,03/26/2023,41.83,Mar,21,False,26,True,0.04183,2023-03-26,75.141,0.0,0.0,0.0,0.0
2036,4073,account_b,2023-03-26 22:00:00,2023-03-26T22:59:59Z,75.141,03/26/2023,26.68,Mar,22,False,26,True,0.02668,2023-03-26,75.141,0.0,0.0,0.0,0.0
2037,4075,account_b,2023-03-26 23:00:00,2023-03-26T23:59:59Z,75.969,03/26/2023,22.38,Mar,23,False,26,True,0.02238,2023-03-26,75.969,0.0,0.0,0.0,0.0
2038,4077,account_b,2023-03-27 00:00:00,2023-03-27T00:59:59Z,94.944,03/27/2023,18.79,Mar,0,False,27,False,0.018789999999999998,2023-03-27,98.444,0.0,3.5,0.0,1.0
2039,4079,account_b,2023-03-27 01:00:00,2023-03-27T01:59:59Z,98.187,03/27/2023,18.58,Mar,1,False,27,False,0.01858,2023-03-27,103.187,0.0,5.0,3.5,1.0
2040,4081,account_b,2023-03-27 02:00:00,2023-03-27T02:59:59Z,97.566,03/27/2023,18.62,Mar,2,False,27,False,0.01862,2023-03-27,102.566,0.0,5.0,8.5,1.0
2041,4083,account_b,2023-03-27 03:00:00,2023-03-27T03:59:59Z,100.395,03/27/2023,20.31,Mar,3,False,27,False,0.020309999999999998,2023-03-27,100.395,0.0,0.0,13.5,0.0
2042,4085,account_b,2023-03-27 04:00:00,2023-03-27T04:59:59Z,133.032,03/27/2023,24.38,Mar,4,False,27,False,0.02438,2023-03-27,133.032,0.0,0.0,13.5,0.0
2043,4087,account_b,2023-03-27 05:00:00,2023-03-27T05:59:59Z,184.23,03/27/2023,29.43,Mar,5,False,27,False,0.02943,2023-03-27,184.23,0.0,0.0,13.5,0.0
2044,4089,account_b,2023-03-27 06:00:00,2023-03-27T06:59:59Z,191.682,03/27/2023,46.16,Mar,6,False,27,False,0.04616,2023-03-27,191.682,0.0,0.0,13.5,0.0
2045,4091,account_b,2023-03-27 07:00:00,2023-03-27T07:59:59Z,202.653,03/27/2023,76.47,Mar,7,False,27,False,0.07647,2023-03-27,189.153,13.5,0.0,13.5,0.0
2046,4093,account_b,2023-03-27 08:00:00,2023-03-27T08:59:59Z,189.612,03/27/2023,44.61,Mar,8,False,27,False,0.04461,2023-03-27,189.612,0.0,0.0,0.0,0.0
2047,4095,account_b,2023-03-27 09:00:00,2023-03-27T09:59:59Z,179.331,03/27/2023,24.89,Mar,9,False,27,False,0.02489,2023-03-27,182.831,0.0,3.5,0.0,1.0
2048,4097,account_b,2023-03-27 10:00:00,2023-03-27T10:59:59Z,175.812,03/27/2023,21.49,Mar,10,False,27,False,0.02149,2023-03-27,180.812,0.0,5.0,3.5,1.0
2049,4099,account_b,2023-03-27 11:00:00,2023-03-27T11:59:59Z,185.334,03/27/2023,24.67,Mar,11,False,27,False,0.02467,2023-03-27,190.334,0.0,5.0,8.5,1.0
2050,4101,account_b,2023-03-27 12:00:00,2023-03-27T12:59:59Z,178.089,03/27/2023,29.44,Mar,12,False,27,False,0.02944,2023-03-27,178.089,0.0,0.0,13.5,0.0
2051,4103,account_b,2023-03-27 13:00:00,2023-03-27T13:59:59Z,176.433,03/27/2023,34.47,Mar,13,False,27,False,0.03447,2023-03-27,176.433,0.0,0.0,13.5,0.0
2052,4105,account_b,2023-03-27 14:00:00,2023-03-27T14:59:59Z,173.466,03/27/2023,48.4,Mar,14,False,27,False,0.0484,2023-03-27,173.466,0.0,0.0,13.5,0.0
2053,4107,account_b,2023-03-27 15:00:00,2023-03-27T15:59:59Z,165.669,03/27/2023,63.96,Mar,15,False,27,False,0.06396,2023-03-27,165.669,0.0,0.0,13.5,0.0
2054,4109,account_b,2023-03-27 16:00:00,2023-03-27T16:59:59Z,148.695,03/27/2023,79.21,Mar,16,False,27,False,0.07920999999999999,2023-03-27,148.695,0.0,0.0,13.5,0.0
2055,4111,account_b,2023-03-27 17:00:00,2023-03-27T17:59:59Z,133.308,03/27/2023,118.7,Mar,17,False,27,False,0.1187,2023-03-27,133.308,0.0,0.0,13.5,0.0
2056,4113,account_b,2023-03-27 18:00:00,2023-03-27T18:59:59Z,110.952,03/27/2023,154.56,Mar,18,False,27,False,0.15456,2023-03-27,110.952,0.0,0.0,13.5,0.0
2057,4115,account_b,2023-03-27 19:00:00,2023-03-27T19:59:59Z,84.732,03/27/2023,325.98,Mar,19,False,27,False,0.32598,2023-03-27,71.232,13.5,0.0,13.5,0.0
2058,4117,account_b,2023-03-27 20:00:00,2023-03-27T20:59:59Z,100.947,03/27/2023,253.61,Mar,20,False,27,False,0.25361,2023-03-27,100.947,0.0,0.0,0.0,0.0
2059,4119,account_b,2023-03-27 21:00:00,2023-03-27T21:59:59Z,91.839,03/27/2023,75.24,Mar,21,False,27,False,0.07524,2023-03-27,91.839,0.0,0.0,0.0,0.0
2060,4121,account_b,2023-03-27 22:00:00,2023-03-27T22:59:59Z,96.945,03/27/2023,43.48,Mar,22,False,27,False,0.04348,2023-03-27,96.945,0.0,0.0,0.0,0.0
2061,4123,account_b,2023-03-27 23:00:00,2023-03-27T23:59:59Z,99.291,03/27/2023,26.61,Mar,23,False,27,False,0.026609999999999998,2023-03-27,99.291,0.0,0.0,0.0,0.0
2062,4125,account_b,2023-03-28 00:00:00,2023-03-28T00:59:59Z,97.98,03/28/2023,24.94,Mar,0,False,28,False,0.02494,2023-03-28,97.98,0.0,0.0,0.0,0.0
2063,4127,account_b,2023-03-28 01:00:00,2023-03-28T01:59:59Z,101.706,03/28/2023,24.59,Mar,1,False,28,False,0.02459,2023-03-28,101.706,0.0,0.0,0.0,0.0
2064,4129,account_b,2023-03-28 02:00:00,2023-03-28T02:59:59Z,163.116,03/28/2023,17.02,Mar,2,False,28,False,0.01702,2023-03-28,163.116,0.0,0.0,0.0,0.0
2065,4131,account_b,2023-03-28 03:00:00,2023-03-28T03:59:59Z,153.456,03/28/2023,11.86,Mar,3,False,28,False,0.011859999999999999,2023-03-28,158.456,0.0,5.0,0.0,1.0
2066,4133,account_b,2023-03-28 04:00:00,2023-03-28T04:59:59Z,150.972,03/28/2023,10.81,Mar,4,False,28,False,0.01081,2023-03-28,155.972,0.0,5.0,5.0,1.0
2067,4135,account_b,2023-03-28 05:00:00,2023-03-28T05:59:59Z,176.985,03/28/2023,14.25,Mar,5,False,28,False,0.01425,2023-03-28,180.485,0.0,3.5,10.0,1.0
2068,4137,account_b,2023-03-28 06:00:00,2023-03-28T06:59:59Z,183.264,03/28/2023,27.95,Mar,6,False,28,False,0.02795,2023-03-28,169.764,13.5,0.0,13.5,0.0
2069,4139,account_b,2023-03-28 07:00:00,2023-03-28T07:59:59Z,193.683,03/28/2023,21.89,Mar,7,False,28,False,0.02189,2023-03-28,193.683,0.0,0.0,0.0,0.0
2070,4141,account_b,2023-03-28 08:00:00,2023-03-28T08:59:59Z,194.58,03/28/2023,16.36,Mar,8,False,28,False,0.01636,2023-03-28,194.58,0.0,0.0,0.0,0.0
2071,4143,account_b,2023-03-28 09:00:00,2023-03-28T09:59:59Z,178.503,03/28/2023,14.67,Mar,9,False,28,False,0.01467,2023-03-28,183.503,0.0,5.0,0.0,1.0
2072,4145,account_b,2023-03-28 10:00:00,2023-03-28T10:59:59Z,184.782,03/28/2023,13.79,Mar,10,False,28,False,0.013789999999999998,2023-03-28,189.782,0.0,5.0,5.0,1.0
2073,4147,account_b,2023-03-28 11:00:00,2023-03-28T11:59:59Z,174.156,03/28/2023,15.11,Mar,11,False,28,False,0.01511,2023-03-28,177.656,0.0,3.5,10.0,1.0
2074,4149,account_b,2023-03-28 12:00:00,2023-03-28T12:59:59Z,171.603,03/28/2023,16.46,Mar,12,False,28,False,0.016460000000000002,2023-03-28,171.603,0.0,0.0,13.5,0.0
2075,4151,account_b,2023-03-28 13:00:00,2023-03-28T13:59:59Z,182.643,03/28/2023,17.27,Mar,13,False,28,False,0.01727,2023-03-28,182.643,0.0,0.0,13.5,0.0
2076,4153,account_b,2023-03-28 14:00:00,2023-03-28T14:59:59Z,184.23,03/28/2023,20.26,Mar,14,False,28,False,0.02026,2023-03-28,184.23,0.0,0.0,13.5,0.0
2077,4155,account_b,2023-03-28 15:00:00,2023-03-28T15:59:59Z,172.914,03/28/2023,22.63,Mar,15,False,28,False,0.022629999999999997,2023-03-28,172.914,0.0,0.0,13.5,0.0
2078,4157,account_b,2023-03-28 16:00:00,2023-03-28T16:59:59Z,144.831,03/28/2023,23.79,Mar,16,False,28,False,0.02379,2023-03-28,144.831,0.0,0.0,13.5,0.0
2079,4159,account_b,2023-03-28 17:00:00,2023-03-28T17:59:59Z,129.789,03/28/2023,24.66,Mar,17,False,28,False,0.02466,2023-03-28,129.789,0.0,0.0,13.5,0.0
2080,4161,account_b,2023-03-28 18:00:00,2023-03-28T18:59:59Z,105.915,03/28/2023,34.83,Mar,18,False,28,False,0.03483,2023-03-28,105.915,0.0,0.0,13.5,0.0
2081,4163,account_b,2023-03-28 19:00:00,2023-03-28T19:59:59Z,83.421,03/28/2023,76.3,Mar,19,False,28,False,0.07629999999999999,2023-03-28,83.421,0.0,0.0,13.5,0.0
2082,4165,account_b,2023-03-28 20:00:00,2023-03-28T20:59:59Z,84.939,03/28/2023,95.05,Mar,20,False,28,False,0.09505,2023-03-28,71.439,13.5,0.0,13.5,0.0
2083,4167,account_b,2023-03-28 21:00:00,2023-03-28T21:59:59Z,86.733,03/28/2023,34.56,Mar,21,False,28,False,0.03456,2023-03-28,86.733,0.0,0.0,0.0,0.0
2084,4169,account_b,2023-03-28 22:00:00,2023-03-28T22:59:59Z,88.734,03/28/2023,30.63,Mar,22,False,28,False,0.030629999999999998,2023-03-28,88.734,0.0,0.0,0.0,0.0
2085,4171,account_b,2023-03-28 23:00:00,2023-03-28T23:59:59Z,94.323,03/28/2023,22.32,Mar,23,False,28,False,0.02232,2023-03-28,99.323,0.0,5.0,0.0,1.0
2086,4173,account_b,2023-03-29 00:00:00,2023-03-29T00:59:59Z,98.049,03/29/2023,26.15,Mar,0,False,29,False,0.02615,2023-03-29,93.049,5.0,0.0,5.0,0.0
2087,4175,account_b,2023-03-29 01:00:00,2023-03-29T01:59:59Z,99.567,03/29/2023,22.48,Mar,1,False,29,False,0.02248,2023-03-29,99.567,0.0,0.0,0.0,0.0
2088,4177,account_b,2023-03-29 02:00:00,2023-03-29T02:59:59Z,102.327,03/29/2023,21.8,Mar,2,False,29,False,0.0218,2023-03-29,107.327,0.0,5.0,0.0,1.0
2089,4179,account_b,2023-03-29 03:00:00,2023-03-29T03:59:59Z,102.258,03/29/2023,21.44,Mar,3,False,29,False,0.02144,2023-03-29,107.258,0.0,5.0,5.0,1.0
2090,4181,account_b,2023-03-29 04:00:00,2023-03-29T04:59:59Z,156.354,03/29/2023,21.93,Mar,4,False,29,False,0.021929999999999998,2023-03-29,159.854,0.0,3.5,10.0,1.0
2091,4183,account_b,2023-03-29 05:00:00,2023-03-29T05:59:59Z,225.147,03/29/2023,27.75,Mar,5,False,29,False,0.02775,2023-03-29,225.147,0.0,0.0,13.5,0.0
2092,4185,account_b,2023-03-29 06:00:00,2023-03-29T06:59:59Z,183.954,03/29/2023,72.67,Mar,6,False,29,False,0.07267,2023-03-29,170.454,13.5,0.0,13.5,0.0
2093,4187,account_b,2023-03-29 07:00:00,2023-03-29T07:59:59Z,210.243,03/29/2023,66.48,Mar,7,False,29,False,0.06648,2023-03-29,210.243,0.0,0.0,0.0,0.0
2094,4189,account_b,2023-03-29 08:00:00,2023-03-29T08:59:59Z,210.726,03/29/2023,32.44,Mar,8,False,29,False,0.03244,2023-03-29,210.726,0.0,0.0,0.0,0.0
2095,4191,account_b,2023-03-29 09:00:00,2023-03-29T09:59:59Z,197.547,03/29/2023,21.55,Mar,9,False,29,False,0.02155,2023-03-29,197.547,0.0,0.0,0.0,0.0
2096,4193,account_b,2023-03-29 10:00:00,2023-03-29T10:59:59Z,182.022,03/29/2023,18.42,Mar,10,False,29,False,0.018420000000000002,2023-03-29,182.022,0.0,0.0,0.0,0.0
2097,4195,account_b,2023-03-29 11:00:00,2023-03-29T11:59:59Z,175.812,03/29/2023,16.46,Mar,11,False,29,False,0.016460000000000002,2023-03-29,180.812,0.0,5.0,0.0,1.0
2098,4197,account_b,2023-03-29 12:00:00,2023-03-29T12:59:59Z,178.71,03/29/2023,17.48,Mar,12,False,29,False,0.01748,2023-03-29,177.21,1.5,0.0,5.0,0.0
2099,4199,account_b,2023-03-29 13:00:00,2023-03-29T13:59:59Z,175.053,03/29/2023,17.47,Mar,13,False,29,False,0.01747,2023-03-29,175.053,0.0,0.0,3.5,0.0
2100,4201,account_b,2023-03-29 14:00:00,2023-03-29T14:59:59Z,171.879,03/29/2023,16.89,Mar,14,False,29,False,0.016890000000000002,2023-03-29,171.879,0.0,0.0,3.5,0.0
2101,4203,account_b,2023-03-29 15:00:00,2023-03-29T15:59:59Z,164.427,03/29/2023,16.38,Mar,15,False,29,False,0.01638,2023-03-29,169.427,0.0,5.0,3.5,1.0
2102,4205,account_b,2023-03-29 16:00:00,2023-03-29T16:59:59Z,153.249,03/29/2023,16.85,Mar,16,False,29,False,0.01685,2023-03-29,158.249,0.0,5.0,8.5,1.0
2103,4207,account_b,2023-03-29 17:00:00,2023-03-29T17:59:59Z,148.35,03/29/2023,17.14,Mar,17,False,29,False,0.01714,2023-03-29,148.35,0.0,0.0,13.5,0.0
2104,4209,account_b,2023-03-29 18:00:00,2023-03-29T18:59:59Z,129.651,03/29/2023,21.31,Mar,18,False,29,False,0.02131,2023-03-29,129.651,0.0,0.0,13.5,0.0
2105,4211,account_b,2023-03-29 19:00:00,2023-03-29T19:59:59Z,86.733,03/29/2023,34.17,Mar,19,False,29,False,0.03417,2023-03-29,73.233,13.5,0.0,13.5,0.0
2106,4213,account_b,2023-03-29 20:00:00,2023-03-29T20:59:59Z,78.384,03/29/2023,29.84,Mar,20,False,29,False,0.02984,2023-03-29,78.384,0.0,0.0,0.0,0.0
2107,4215,account_b,2023-03-29 21:00:00,2023-03-29T21:59:59Z,84.663,03/29/2023,21.67,Mar,21,False,29,False,0.021670000000000002,2023-03-29,84.663,0.0,0.0,0.0,0.0
2108,4217,account_b,2023-03-29 22:00:00,2023-03-29T22:59:59Z,81.696,03/29/2023,19.66,Mar,22,False,29,False,0.01966,2023-03-29,81.696,0.0,0.0,0.0,0.0
2109,4219,account_b,2023-03-29 23:00:00,2023-03-29T23:59:59Z,87.423,03/29/2023,16.7,Mar,23,False,29,False,0.0167,2023-03-29,92.423,0.0,5.0,0.0,1.0
2110,4221,account_b,2023-03-30 00:00:00,2023-03-30T00:59:59Z,84.594,03/30/2023,18.25,Mar,0,False,30,False,0.01825,2023-03-30,79.594,5.0,0.0,5.0,0.0
2111,4223,account_b,2023-03-30 01:00:00,2023-03-30T01:59:59Z,90.804,03/30/2023,15.03,Mar,1,False,30,False,0.01503,2023-03-30,94.304,0.0,3.5,0.0,1.0
2112,4225,account_b,2023-03-30 02:00:00,2023-03-30T02:59:59Z,85.767,03/30/2023,14.58,Mar,2,False,30,False,0.01458,2023-03-30,90.767,0.0,5.0,3.5,1.0
2113,4227,account_b,2023-03-30 03:00:00,2023-03-30T03:59:59Z,84.939,03/30/2023,15.0,Mar,3,False,30,False,0.015,2023-03-30,89.939,0.0,5.0,8.5,1.0
2114,4229,account_b,2023-03-30 04:00:00,2023-03-30T04:59:59Z,145.797,03/30/2023,15.87,Mar,4,False,30,False,0.01587,2023-03-30,145.797,0.0,0.0,13.5,0.0
2115,4231,account_b,2023-03-30 05:00:00,2023-03-30T05:59:59Z,217.902,03/30/2023,23.28,Mar,5,False,30,False,0.023280000000000002,2023-03-30,217.902,0.0,0.0,13.5,0.0
2116,4233,account_b,2023-03-30 06:00:00,2023-03-30T06:59:59Z,192.096,03/30/2023,26.31,Mar,6,False,30,False,0.02631,2023-03-30,178.596,13.5,0.0,13.5,0.0
2117,4235,account_b,2023-03-30 07:00:00,2023-03-30T07:59:59Z,196.236,03/30/2023,24.52,Mar,7,False,30,False,0.02452,2023-03-30,196.236,0.0,0.0,0.0,0.0
2118,4237,account_b,2023-03-30 08:00:00,2023-03-30T08:59:59Z,193.2,03/30/2023,19.88,Mar,8,False,30,False,0.01988,2023-03-30,193.2,0.0,0.0,0.0,0.0
2119,4239,account_b,2023-03-30 09:00:00,2023-03-30T09:59:59Z,188.025,03/30/2023,19.72,Mar,9,False,30,False,0.019719999999999998,2023-03-30,188.025,0.0,0.0,0.0,0.0
2120,4241,account_b,2023-03-30 10:00:00,2023-03-30T10:59:59Z,188.163,03/30/2023,19.51,Mar,10,False,30,False,0.019510000000000003,2023-03-30,193.163,0.0,5.0,0.0,1.0
2121,4243,account_b,2023-03-30 11:00:00,2023-03-30T11:59:59Z,182.919,03/30/2023,19.42,Mar,11,False,30,False,0.019420000000000003,2023-03-30,187.919,0.0,5.0,5.0,1.0
2122,4245,account_b,2023-03-30 12:00:00,2023-03-30T12:59:59Z,186.231,03/30/2023,19.75,Mar,12,False,30,False,0.01975,2023-03-30,186.231,0.0,0.0,10.0,0.0
2123,4247,account_b,2023-03-30 13:00:00,2023-03-30T13:59:59Z,181.884,03/30/2023,21.34,Mar,13,False,30,False,0.02134,2023-03-30,180.384,1.5,0.0,10.0,0.0
2124,4249,account_b,2023-03-30 14:00:00,2023-03-30T14:59:59Z,179.745,03/30/2023,21.13,Mar,14,False,30,False,0.02113,2023-03-30,184.745,0.0,5.0,8.5,1.0
2125,4251,account_b,2023-03-30 15:00:00,2023-03-30T15:59:59Z,166.497,03/30/2023,21.96,Mar,15,False,30,False,0.02196,2023-03-30,166.497,0.0,0.0,13.5,0.0
2126,4253,account_b,2023-03-30 16:00:00,2023-03-30T16:59:59Z,163.116,03/30/2023,23.75,Mar,16,False,30,False,0.02375,2023-03-30,163.116,0.0,0.0,13.5,0.0
2127,4255,account_b,2023-03-30 17:00:00,2023-03-30T17:59:59Z,153.87,03/30/2023,27.46,Mar,17,False,30,False,0.027460000000000002,2023-03-30,153.87,0.0,0.0,13.5,0.0
2128,4257,account_b,2023-03-30 18:00:00,2023-03-30T18:59:59Z,126.96,03/30/2023,29.47,Mar,18,False,30,False,0.02947,2023-03-30,126.96,0.0,0.0,13.5,0.0
2129,4259,account_b,2023-03-30 19:00:00,2023-03-30T19:59:59Z,81.282,03/30/2023,36.57,Mar,19,False,30,False,0.03657,2023-03-30,67.782,13.5,0.0,13.5,0.0
2130,4261,account_b,2023-03-30 20:00:00,2023-03-30T20:59:59Z,76.59,03/30/2023,30.18,Mar,20,False,30,False,0.03018,2023-03-30,76.59,0.0,0.0,0.0,0.0
2131,4263,account_b,2023-03-30 21:00:00,2023-03-30T21:59:59Z,80.247,03/30/2023,25.41,Mar,21,False,30,False,0.02541,2023-03-30,80.247,0.0,0.0,0.0,0.0
2132,4265,account_b,2023-03-30 22:00:00,2023-03-30T22:59:59Z,76.59,03/30/2023,20.23,Mar,22,False,30,False,0.02023,2023-03-30,76.59,0.0,0.0,0.0,0.0
2133,4267,account_b,2023-03-30 23:00:00,2023-03-30T23:59:59Z,75.003,03/30/2023,19.65,Mar,23,False,30,False,0.019649999999999997,2023-03-30,75.003,0.0,0.0,0.0,0.0
2134,4269,account_b,2023-03-31 00:00:00,2023-03-31T00:59:59Z,76.797,03/31/2023,15.05,Mar,0,False,31,False,0.015050000000000001,2023-03-31,76.797,0.0,0.0,0.0,0.0
2135,4271,account_b,2023-03-31 01:00:00,2023-03-31T01:59:59Z,76.521,03/31/2023,12.49,Mar,1,False,31,False,0.01249,2023-03-31,76.521,0.0,0.0,0.0,0.0
2136,4273,account_b,2023-03-31 02:00:00,2023-03-31T02:59:59Z,76.038,03/31/2023,9.83,Mar,2,False,31,False,0.00983,2023-03-31,81.038,0.0,5.0,0.0,1.0
2137,4275,account_b,2023-03-31 03:00:00,2023-03-31T03:59:59Z,79.005,03/31/2023,8.24,Mar,3,False,31,False,0.00824,2023-03-31,84.005,0.0,5.0,5.0,1.0
2138,4277,account_b,2023-03-31 04:00:00,2023-03-31T04:59:59Z,91.908,03/31/2023,10.2,Mar,4,False,31,False,0.010199999999999999,2023-03-31,95.408,0.0,3.5,10.0,1.0
2139,4279,account_b,2023-03-31 05:00:00,2023-03-31T05:59:59Z,141.243,03/31/2023,17.19,Mar,5,False,31,False,0.01719,2023-03-31,141.243,0.0,0.0,13.5,0.0
2140,4281,account_b,2023-03-31 06:00:00,2023-03-31T06:59:59Z,141.105,03/31/2023,24.85,Mar,6,False,31,False,0.02485,2023-03-31,127.60499999999999,13.5,0.0,13.5,0.0
